"","area","river","site","year","escapement","returns","recruits","survival"
"357","12","ALLARDYCE CREEK","6","1966",NA,NA,NA,NA
"358","12","ALLARDYCE CREEK","6","1967",NA,NA,NA,NA
"359","12","ALLARDYCE CREEK","6","1968",NA,NA,NA,NA
"360","12","ALLARDYCE CREEK","6","1969",NA,NA,NA,NA
"361","12","ALLARDYCE CREEK","6","1970",NA,NA,NA,NA
"362","12","ALLARDYCE CREEK","6","1971",NA,NA,NA,NA
"363","12","ALLARDYCE CREEK","6","1972",NA,NA,NA,NA
"364","12","ALLARDYCE CREEK","6","1973",NA,NA,NA,NA
"365","12","ALLARDYCE CREEK","6","1974",NA,NA,NA,NA
"366","12","ALLARDYCE CREEK","6","1975",NA,NA,NA,NA
"367","12","ALLARDYCE CREEK","6","1976",NA,NA,NA,NA
"368","12","ALLARDYCE CREEK","6","1977",NA,NA,NA,NA
"369","12","ALLARDYCE CREEK","6","1978",NA,NA,NA,NA
"370","12","ALLARDYCE CREEK","6","1979",NA,NA,NA,NA
"371","12","ALLARDYCE CREEK","6","1980",NA,NA,NA,NA
"372","12","ALLARDYCE CREEK","6","1981",NA,NA,NA,NA
"373","12","ALLARDYCE CREEK","6","1982",NA,NA,NA,NA
"374","12","ALLARDYCE CREEK","6","1983",NA,NA,NA,NA
"375","12","ALLARDYCE CREEK","6","1984",NA,NA,NA,NA
"376","12","ALLARDYCE CREEK","6","1985",NA,NA,NA,NA
"377","12","ALLARDYCE CREEK","6","1986",NA,NA,NA,NA
"378","12","ALLARDYCE CREEK","6","1987",NA,NA,NA,NA
"379","12","ALLARDYCE CREEK","6","1988",NA,NA,NA,NA
"380","12","ALLARDYCE CREEK","6","1989",NA,NA,NA,NA
"381","12","ALLARDYCE CREEK","6","1990",NA,NA,NA,NA
"382","12","ALLARDYCE CREEK","6","1991",NA,NA,NA,NA
"383","12","ALLARDYCE CREEK","6","1992",NA,NA,NA,NA
"384","12","ALLARDYCE CREEK","6","1993",NA,NA,NA,NA
"385","12","ALLARDYCE CREEK","6","1994",NA,NA,NA,NA
"386","12","ALLARDYCE CREEK","6","1995",NA,NA,NA,NA
"387","12","ALLARDYCE CREEK","6","1996",NA,NA,NA,NA
"388","12","ALLARDYCE CREEK","6","1997",NA,NA,NA,NA
"389","12","ALLARDYCE CREEK","6","1998",NA,NA,NA,NA
"390","12","ALLARDYCE CREEK","6","1999",NA,NA,NA,NA
"391","12","ALLARDYCE CREEK","6","2000",NA,NA,NA,NA
"392","12","ALLARDYCE CREEK","6","2001",NA,NA,NA,NA
"393","12","ALLARDYCE CREEK","6","2002",NA,NA,NA,NA
"394","12","ALLARDYCE CREEK","6","2003",NA,NA,NA,NA
"395","12","ALLARDYCE CREEK","6","2004",NA,NA,NA,NA
"396","12","ALLARDYCE CREEK","6","2005",NA,NA,NA,NA
"397","12","ALLARDYCE CREEK","6","2006",NA,NA,NA,NA
"398","12","ALLARDYCE CREEK","6","2007",NA,NA,NA,NA
"399","12","ALLARDYCE CREEK","6","2008",NA,NA,NA,NA
"400","12","ALLARDYCE CREEK","6","2009",NA,NA,NA,NA
"401","12","ALLARDYCE CREEK","6","2010",NA,NA,NA,NA
"402","12","ALLARDYCE CREEK","6","2011",NA,NA,NA,NA
"403","12","ALLARDYCE CREEK","6","2012",NA,NA,NA,NA
"404","12","ALLARDYCE CREEK","6","2013",NA,NA,NA,NA
"405","12","ALLARDYCE CREEK","6","2014",NA,NA,NA,NA
"406","12","ALLARDYCE CREEK","6","2015",NA,NA,NA,NA
"407","12","ALLARDYCE CREEK","6","2016",NA,NA,NA,NA
"408","12","ALLARDYCE CREEK","6","2017",NA,NA,NA,NA
"409","12","BLIND CREEK","7","1950",NA,NA,NA,NA
"410","12","BLIND CREEK","7","1951",NA,NA,NA,NA
"411","12","BLIND CREEK","7","1952",NA,NA,NA,NA
"412","12","BLIND CREEK","7","1953",NA,NA,NA,NA
"413","12","BLIND CREEK","7","1954",NA,NA,NA,NA
"414","12","BLIND CREEK","7","1955",NA,NA,NA,NA
"415","12","BLIND CREEK","7","1956",NA,NA,NA,NA
"416","12","BLIND CREEK","7","1957",NA,NA,NA,NA
"417","12","BLIND CREEK","7","1958",NA,NA,NA,NA
"418","12","BLIND CREEK","7","1959",NA,NA,NA,NA
"419","12","BLIND CREEK","7","1960",NA,NA,NA,NA
"420","12","BLIND CREEK","7","1961",NA,NA,NA,NA
"421","12","BLIND CREEK","7","1962",NA,NA,NA,NA
"422","12","BLIND CREEK","7","1963",NA,NA,NA,NA
"423","12","BLIND CREEK","7","1964",NA,NA,NA,NA
"424","12","BLIND CREEK","7","1965",NA,NA,NA,NA
"425","12","BLIND CREEK","7","1966",NA,NA,NA,NA
"426","12","BLIND CREEK","7","1967",NA,NA,NA,NA
"427","12","BLIND CREEK","7","1968",NA,NA,NA,NA
"428","12","BLIND CREEK","7","1969",NA,NA,NA,NA
"429","12","BLIND CREEK","7","1970",NA,NA,NA,NA
"430","12","BLIND CREEK","7","1971",NA,NA,NA,NA
"431","12","BLIND CREEK","7","1972",NA,NA,NA,NA
"432","12","BLIND CREEK","7","1973",NA,NA,NA,NA
"433","12","BLIND CREEK","7","1974",NA,NA,NA,NA
"434","12","BLIND CREEK","7","1975",NA,NA,NA,NA
"435","12","BLIND CREEK","7","1976",NA,NA,NA,NA
"436","12","BLIND CREEK","7","1977",NA,NA,NA,NA
"437","12","BLIND CREEK","7","1978",NA,NA,NA,NA
"438","12","BLIND CREEK","7","1979",NA,NA,NA,NA
"439","12","BLIND CREEK","7","1980",NA,NA,NA,NA
"440","12","BLIND CREEK","7","1981",NA,NA,NA,NA
"441","12","BLIND CREEK","7","1982",NA,NA,NA,NA
"442","12","BLIND CREEK","7","1983",NA,NA,NA,NA
"443","12","BLIND CREEK","7","1984",NA,NA,NA,NA
"444","12","BLIND CREEK","7","1985",NA,NA,NA,NA
"445","12","BLIND CREEK","7","1986",NA,NA,NA,NA
"446","12","BLIND CREEK","7","1987",NA,NA,NA,NA
"447","12","BLIND CREEK","7","1988",NA,NA,NA,NA
"448","12","BLIND CREEK","7","1989",NA,NA,NA,NA
"449","12","BLIND CREEK","7","1990",NA,NA,NA,NA
"450","12","BLIND CREEK","7","1991",NA,NA,NA,NA
"451","12","BLIND CREEK","7","1992",NA,NA,NA,NA
"452","12","BLIND CREEK","7","1993",NA,NA,NA,NA
"453","12","BLIND CREEK","7","1994",NA,NA,NA,NA
"454","12","BLIND CREEK","7","1995",NA,NA,NA,NA
"455","12","BLIND CREEK","7","1996",2,2.12765957446809,NA,NA
"456","12","BLIND CREEK","7","1997",NA,NA,NA,NA
"457","12","BLIND CREEK","7","1998",NA,NA,NA,NA
"458","12","BLIND CREEK","7","1999",NA,NA,NA,NA
"459","12","BLIND CREEK","7","2000",NA,NA,NA,NA
"460","12","BLIND CREEK","7","2001",NA,NA,NA,NA
"461","12","BLIND CREEK","7","2002",NA,NA,NA,NA
"462","12","BLIND CREEK","7","2003",NA,NA,NA,NA
"463","12","BLIND CREEK","7","2004",NA,NA,NA,NA
"464","12","BLIND CREEK","7","2005",NA,NA,NA,NA
"465","12","BLIND CREEK","7","2006",NA,NA,NA,NA
"466","12","BLIND CREEK","7","2007",NA,NA,NA,NA
"467","12","BLIND CREEK","7","2008",NA,NA,NA,NA
"468","12","BLIND CREEK","7","2009",NA,NA,NA,NA
"469","12","BLIND CREEK","7","2010",NA,NA,NA,NA
"470","12","BLIND CREEK","7","2011",NA,NA,NA,NA
"471","12","BLIND CREEK","7","2012",NA,NA,NA,NA
"472","12","BLIND CREEK","7","2013",NA,NA,NA,NA
"473","12","BLIND CREEK","7","2014",NA,NA,NA,NA
"474","12","BLIND CREEK","7","2015",NA,NA,NA,NA
"475","12","BLIND CREEK","7","2016",NA,NA,NA,NA
"476","12","BLIND CREEK","7","2017",NA,NA,NA,NA
"477","12","BOUGHEY CREEK","8","1950",NA,NA,NA,NA
"478","12","BOUGHEY CREEK","8","1951",NA,NA,123.779454022989,NA
"479","12","BOUGHEY CREEK","8","1952",NA,NA,72.0595930232558,NA
"480","12","BOUGHEY CREEK","8","1953",25,NA,NA,NA
"481","12","BOUGHEY CREEK","8","1954",400,459.770114942529,NA,NA
"482","12","BOUGHEY CREEK","8","1955",25,28.4090909090909,NA,NA
"483","12","BOUGHEY CREEK","8","1956",75,83.3333333333333,NA,NA
"484","12","BOUGHEY CREEK","8","1957",75,87.2093023255814,NA,NA
"485","12","BOUGHEY CREEK","8","1958",NA,NA,NA,NA
"486","12","BOUGHEY CREEK","8","1959",NA,NA,NA,NA
"487","12","BOUGHEY CREEK","8","1960",25,27.4725274725275,NA,NA
"488","12","BOUGHEY CREEK","8","1961",NA,NA,NA,NA
"489","12","BOUGHEY CREEK","8","1962",NA,NA,NA,NA
"490","12","BOUGHEY CREEK","8","1963",NA,NA,NA,NA
"491","12","BOUGHEY CREEK","8","1964",400,444.444444444444,NA,NA
"492","12","BOUGHEY CREEK","8","1965",NA,NA,NA,NA
"493","12","BOUGHEY CREEK","8","1966",NA,NA,NA,NA
"494","12","BOUGHEY CREEK","8","1967",25,25.2525252525253,NA,NA
"495","12","BOUGHEY CREEK","8","1968",NA,NA,NA,NA
"496","12","BOUGHEY CREEK","8","1969",25,26.5957446808511,NA,NA
"497","12","BOUGHEY CREEK","8","1970",NA,NA,NA,NA
"498","12","BOUGHEY CREEK","8","1971",NA,NA,NA,NA
"499","12","BOUGHEY CREEK","8","1972",NA,NA,NA,NA
"500","12","BOUGHEY CREEK","8","1973",NA,NA,NA,NA
"501","12","BOUGHEY CREEK","8","1974",NA,NA,NA,NA
"502","12","BOUGHEY CREEK","8","1975",NA,NA,NA,NA
"503","12","BOUGHEY CREEK","8","1976",NA,NA,NA,NA
"504","12","BOUGHEY CREEK","8","1977",NA,NA,NA,NA
"505","12","BOUGHEY CREEK","8","1978",NA,NA,NA,NA
"506","12","BOUGHEY CREEK","8","1979",NA,NA,NA,NA
"507","12","BOUGHEY CREEK","8","1980",NA,NA,NA,NA
"508","12","BOUGHEY CREEK","8","1981",NA,NA,NA,NA
"509","12","BOUGHEY CREEK","8","1982",NA,NA,NA,NA
"510","12","BOUGHEY CREEK","8","1983",NA,NA,NA,NA
"511","12","BOUGHEY CREEK","8","1984",NA,NA,NA,NA
"512","12","BOUGHEY CREEK","8","1985",NA,NA,NA,NA
"513","12","BOUGHEY CREEK","8","1986",NA,NA,NA,NA
"514","12","BOUGHEY CREEK","8","1987",NA,NA,NA,NA
"515","12","BOUGHEY CREEK","8","1988",250,252.525252525253,NA,NA
"516","12","BOUGHEY CREEK","8","1989",20,21.505376344086,NA,NA
"517","12","BOUGHEY CREEK","8","1990",NA,NA,NA,NA
"518","12","BOUGHEY CREEK","8","1991",200,215.05376344086,NA,NA
"519","12","BOUGHEY CREEK","8","1992",NA,NA,NA,NA
"520","12","BOUGHEY CREEK","8","1993",NA,NA,NA,NA
"521","12","BOUGHEY CREEK","8","1994",NA,NA,NA,NA
"522","12","BOUGHEY CREEK","8","1995",NA,NA,NA,NA
"523","12","BOUGHEY CREEK","8","1996",NA,NA,NA,NA
"524","12","BOUGHEY CREEK","8","1997",NA,NA,NA,NA
"525","12","BOUGHEY CREEK","8","1998",NA,NA,NA,NA
"526","12","BOUGHEY CREEK","8","1999",NA,NA,NA,NA
"527","12","BOUGHEY CREEK","8","2000",NA,NA,NA,NA
"528","12","BOUGHEY CREEK","8","2001",NA,NA,NA,NA
"529","12","BOUGHEY CREEK","8","2002",NA,NA,NA,NA
"530","12","BOUGHEY CREEK","8","2003",NA,NA,NA,NA
"531","12","BOUGHEY CREEK","8","2004",NA,NA,NA,NA
"532","12","BOUGHEY CREEK","8","2005",NA,NA,NA,NA
"533","12","BOUGHEY CREEK","8","2006",NA,NA,NA,NA
"534","12","BOUGHEY CREEK","8","2007",NA,NA,NA,NA
"535","12","BOUGHEY CREEK","8","2008",NA,NA,NA,NA
"536","12","BOUGHEY CREEK","8","2009",NA,NA,NA,NA
"537","12","BOUGHEY CREEK","8","2010",NA,NA,NA,NA
"538","12","BOUGHEY CREEK","8","2011",NA,NA,NA,NA
"539","12","BOUGHEY CREEK","8","2012",NA,NA,NA,NA
"540","12","BOUGHEY CREEK","8","2013",NA,NA,NA,NA
"541","12","BOUGHEY CREEK","8","2014",NA,NA,NA,NA
"542","12","BOUGHEY CREEK","8","2015",NA,NA,NA,NA
"543","12","BOUGHEY CREEK","8","2016",NA,NA,NA,NA
"544","12","BOUGHEY CREEK","8","2017",NA,NA,NA,NA
"545","12","BUGHOUSE CREEK","9","1950",NA,NA,NA,NA
"546","12","BUGHOUSE CREEK","9","1951",NA,NA,NA,NA
"547","12","BUGHOUSE CREEK","9","1952",NA,NA,NA,NA
"548","12","BUGHOUSE CREEK","9","1953",1500,NA,NA,NA
"549","12","BUGHOUSE CREEK","9","1954",3500,4022.98850574713,NA,NA
"550","12","BUGHOUSE CREEK","9","1955",25,28.4090909090909,NA,NA
"551","12","BUGHOUSE CREEK","9","1956",NA,NA,NA,NA
"552","12","BUGHOUSE CREEK","9","1957",NA,NA,NA,NA
"553","12","BUGHOUSE CREEK","9","1958",NA,NA,NA,NA
"554","12","BUGHOUSE CREEK","9","1959",NA,NA,NA,NA
"555","12","BUGHOUSE CREEK","9","1960",NA,NA,NA,NA
"556","12","BUGHOUSE CREEK","9","1961",NA,NA,NA,NA
"557","12","BUGHOUSE CREEK","9","1962",NA,NA,NA,NA
"558","12","BUGHOUSE CREEK","9","1963",NA,NA,NA,NA
"559","12","BUGHOUSE CREEK","9","1964",NA,NA,NA,NA
"560","12","BUGHOUSE CREEK","9","1965",NA,NA,NA,NA
"561","12","BUGHOUSE CREEK","9","1966",NA,NA,NA,NA
"562","12","BUGHOUSE CREEK","9","1967",NA,NA,NA,NA
"563","12","BUGHOUSE CREEK","9","1968",NA,NA,NA,NA
"564","12","BUGHOUSE CREEK","9","1969",NA,NA,NA,NA
"565","12","BUGHOUSE CREEK","9","1970",NA,NA,NA,NA
"566","12","BUGHOUSE CREEK","9","1971",NA,NA,NA,NA
"567","12","BUGHOUSE CREEK","9","1972",NA,NA,NA,NA
"568","12","BUGHOUSE CREEK","9","1973",NA,NA,NA,NA
"569","12","BUGHOUSE CREEK","9","1974",NA,NA,NA,NA
"570","12","BUGHOUSE CREEK","9","1975",NA,NA,NA,NA
"571","12","BUGHOUSE CREEK","9","1976",NA,NA,NA,NA
"572","12","BUGHOUSE CREEK","9","1977",NA,NA,NA,NA
"573","12","BUGHOUSE CREEK","9","1978",NA,NA,NA,NA
"574","12","BUGHOUSE CREEK","9","1979",NA,NA,NA,NA
"575","12","BUGHOUSE CREEK","9","1980",NA,NA,NA,NA
"576","12","BUGHOUSE CREEK","9","1981",NA,NA,NA,NA
"577","12","BUGHOUSE CREEK","9","1982",NA,NA,NA,NA
"578","12","BUGHOUSE CREEK","9","1983",NA,NA,NA,NA
"579","12","BUGHOUSE CREEK","9","1984",NA,NA,NA,NA
"580","12","BUGHOUSE CREEK","9","1985",NA,NA,NA,NA
"581","12","BUGHOUSE CREEK","9","1986",NA,NA,NA,NA
"582","12","BUGHOUSE CREEK","9","1987",NA,NA,NA,NA
"583","12","BUGHOUSE CREEK","9","1988",NA,NA,NA,NA
"584","12","BUGHOUSE CREEK","9","1989",NA,NA,NA,NA
"585","12","BUGHOUSE CREEK","9","1990",NA,NA,NA,NA
"586","12","BUGHOUSE CREEK","9","1991",NA,NA,NA,NA
"587","12","BUGHOUSE CREEK","9","1992",NA,NA,NA,NA
"588","12","BUGHOUSE CREEK","9","1993",NA,NA,NA,NA
"589","12","BUGHOUSE CREEK","9","1994",NA,NA,NA,NA
"590","12","BUGHOUSE CREEK","9","1995",NA,NA,NA,NA
"591","12","BUGHOUSE CREEK","9","1996",NA,NA,NA,NA
"592","12","BUGHOUSE CREEK","9","1997",NA,NA,NA,NA
"593","12","BUGHOUSE CREEK","9","1998",NA,NA,NA,NA
"594","12","BUGHOUSE CREEK","9","1999",NA,NA,NA,NA
"595","12","BUGHOUSE CREEK","9","2000",NA,NA,NA,NA
"596","12","BUGHOUSE CREEK","9","2001",NA,NA,NA,NA
"597","12","BUGHOUSE CREEK","9","2002",NA,NA,NA,NA
"598","12","BUGHOUSE CREEK","9","2003",NA,NA,NA,NA
"599","12","BUGHOUSE CREEK","9","2004",NA,NA,NA,NA
"600","12","BUGHOUSE CREEK","9","2005",NA,NA,NA,NA
"601","12","BUGHOUSE CREEK","9","2006",NA,NA,NA,NA
"602","12","BUGHOUSE CREEK","9","2007",NA,NA,NA,NA
"603","12","BUGHOUSE CREEK","9","2008",NA,NA,NA,NA
"604","12","BUGHOUSE CREEK","9","2009",NA,NA,NA,NA
"605","12","BUGHOUSE CREEK","9","2010",NA,NA,NA,NA
"606","12","BUGHOUSE CREEK","9","2011",NA,NA,NA,NA
"607","12","BUGHOUSE CREEK","9","2012",NA,NA,NA,NA
"608","12","BUGHOUSE CREEK","9","2013",NA,NA,NA,NA
"609","12","BUGHOUSE CREEK","9","2014",NA,NA,NA,NA
"610","12","BUGHOUSE CREEK","9","2015",NA,NA,NA,NA
"611","12","BUGHOUSE CREEK","9","2016",NA,NA,NA,NA
"612","12","BUGHOUSE CREEK","9","2017",NA,NA,NA,NA
"613","12","CALL CREEK","10","1950",NA,NA,NA,NA
"614","12","CALL CREEK","10","1951",NA,NA,1474.09626436782,NA
"615","12","CALL CREEK","10","1952",NA,NA,NA,NA
"616","12","CALL CREEK","10","1953",NA,NA,NA,NA
"617","12","CALL CREEK","10","1954",3500,4022.98850574713,NA,NA
"618","12","CALL CREEK","10","1955",750,852.272727272727,NA,NA
"619","12","CALL CREEK","10","1956",400,444.444444444444,NA,NA
"620","12","CALL CREEK","10","1957",NA,NA,NA,NA
"621","12","CALL CREEK","10","1958",750,797.872340425532,183.405211888142,-1.40837522896488
"622","12","CALL CREEK","10","1959",400,434.782608695652,1158.32982415098,1.06326989270827
"623","12","CALL CREEK","10","1960",NA,NA,1548.27054817725,NA
"624","12","CALL CREEK","10","1961",200,224.719101123595,514.725312861776,0.945316018737746
"625","12","CALL CREEK","10","1962",750,815.217391304348,263.423896575226,-1.04630869781609
"626","12","CALL CREEK","10","1963",750,773.19587628866,578.757256482722,-0.259190063009427
"627","12","CALL CREEK","10","1964",1500,1666.66666666667,1305.39584887312,-0.138958780859676
"628","12","CALL CREEK","10","1965",200,210.526315789474,180.62012687346,-0.101921287292565
"629","12","CALL CREEK","10","1966",200,202.020202020202,290.631669148949,0.373739357139578
"630","12","CALL CREEK","10","1967",1500,1515.15151515152,98.5729081973684,-2.72242392796903
"631","12","CALL CREEK","10","1968",400,421.052631578947,4075.08500442065,2.32118233832994
"632","12","CALL CREEK","10","1969",200,212.765957446809,4483.89706775284,3.10993046192845
"633","12","CALL CREEK","10","1970",200,210.526315789474,1411.30573340966,1.95395324036609
"634","12","CALL CREEK","10","1971",25,28.0898876404494,1178.45411079881,3.85308295809802
"635","12","CALL CREEK","10","1972",3500,3645.83333333333,4973.98541905162,0.35145844544842
"636","12","CALL CREEK","10","1973",4000,4494.38202247191,973.418243596125,-1.41323580074134
"637","12","CALL CREEK","10","1974",2000,2325.58139534884,305.081313640241,-1.88032411636755
"638","12","CALL CREEK","10","1975",1500,1546.39175257732,524.711988732339,-1.0503708679216
"639","12","CALL CREEK","10","1976",4500,4891.30434782609,631.015733605665,-1.96450187912922
"640","12","CALL CREEK","10","1977",300,333.333333333333,279.964915911591,-0.0691181796534382
"641","12","CALL CREEK","10","1978",50,51.0204081632653,423.701731864306,2.13700673967372
"642","12","CALL CREEK","10","1979",1000,1098.9010989011,441.582261022311,-0.817390954612512
"643","12","CALL CREEK","10","1980",300,306.122448979592,262.366033959441,-0.134041869716965
"644","12","CALL CREEK","10","1981",200,212.765957446809,348.791946905813,0.556158237220867
"645","12","CALL CREEK","10","1982",300,303.030303030303,316.737582110074,0.0542911397041682
"646","12","CALL CREEK","10","1983",600,659.340659340659,418.613992841945,-0.359980418046875
"647","12","CALL CREEK","10","1984",300,303.030303030303,929.048279988561,1.130378232655
"648","12","CALL CREEK","10","1985",300,300,173.851202222222,-0.545582700941673
"649","12","CALL CREEK","10","1986",200,204.081632653061,NA,NA
"650","12","CALL CREEK","10","1987",300,319.148936170213,NA,NA
"651","12","CALL CREEK","10","1988",1100,1111.11111111111,NA,NA
"652","12","CALL CREEK","10","1989",50,53.7634408602151,NA,NA
"653","12","CALL CREEK","10","1990",1000,1075.2688172043,NA,NA
"654","12","CALL CREEK","10","1991",NA,NA,NA,NA
"655","12","CALL CREEK","10","1992",15,15.4639175257732,NA,NA
"656","12","CALL CREEK","10","1993",NA,NA,NA,NA
"657","12","CALL CREEK","10","1994",NA,NA,NA,NA
"658","12","CALL CREEK","10","1995",NA,NA,NA,NA
"659","12","CALL CREEK","10","1996",83,88.2978723404255,NA,NA
"660","12","CALL CREEK","10","1997",NA,NA,NA,NA
"661","12","CALL CREEK","10","1998",NA,NA,NA,NA
"662","12","CALL CREEK","10","1999",NA,NA,NA,NA
"663","12","CALL CREEK","10","2000",125,127.551020408163,NA,NA
"664","12","CALL CREEK","10","2001",NA,NA,NA,NA
"665","12","CALL CREEK","10","2002",NA,NA,NA,NA
"666","12","CALL CREEK","10","2003",NA,NA,NA,NA
"667","12","CALL CREEK","10","2004",NA,NA,NA,NA
"668","12","CALL CREEK","10","2005",NA,NA,NA,NA
"669","12","CALL CREEK","10","2006",63,66.3157894736842,4.98779933373712,-2.53613992918709
"670","12","CALL CREEK","10","2007",NA,NA,NA,NA
"671","12","CALL CREEK","10","2008",NA,NA,NA,NA
"672","12","CALL CREEK","10","2009",100,102.040816326531,NA,NA
"673","12","CALL CREEK","10","2010",2,2.06185567010309,NA,NA
"674","12","CALL CREEK","10","2011",1,1.01010101010101,NA,NA
"675","12","CALL CREEK","10","2012",NA,NA,NA,NA
"676","12","CALL CREEK","10","2013",NA,NA,NA,NA
"677","12","CALL CREEK","10","2014",2,2.08333333333333,NA,NA
"678","12","CALL CREEK","10","2015",NA,NA,NA,NA
"679","12","CALL CREEK","10","2016",22,23.5822643812838,NA,NA
"680","12","CALL CREEK","10","2017",NA,NA,NA,NA
"681","12","CHARLES CREEK","11","1950",NA,NA,NA,NA
"682","12","CHARLES CREEK","11","1951",NA,NA,537.83908045977,NA
"683","12","CHARLES CREEK","11","1952",NA,NA,NA,NA
"684","12","CHARLES CREEK","11","1953",400,NA,NA,NA
"685","12","CHARLES CREEK","11","1954",750,862.068965517241,NA,NA
"686","12","CHARLES CREEK","11","1955",400,454.545454545455,NA,NA
"687","12","CHARLES CREEK","11","1956",400,444.444444444444,NA,NA
"688","12","CHARLES CREEK","11","1957",NA,NA,NA,NA
"689","12","CHARLES CREEK","11","1958",400,425.531914893617,NA,NA
"690","12","CHARLES CREEK","11","1959",400,434.782608695652,NA,NA
"691","12","CHARLES CREEK","11","1960",NA,NA,NA,NA
"692","12","CHARLES CREEK","11","1961",NA,NA,NA,NA
"693","12","CHARLES CREEK","11","1962",NA,NA,NA,NA
"694","12","CHARLES CREEK","11","1963",NA,NA,NA,NA
"695","12","CHARLES CREEK","11","1964",NA,NA,NA,NA
"696","12","CHARLES CREEK","11","1965",NA,NA,NA,NA
"697","12","CHARLES CREEK","11","1966",NA,NA,NA,NA
"698","12","CHARLES CREEK","11","1967",NA,NA,NA,NA
"699","12","CHARLES CREEK","11","1968",NA,NA,NA,NA
"700","12","CHARLES CREEK","11","1969",NA,NA,NA,NA
"701","12","CHARLES CREEK","11","1970",NA,NA,NA,NA
"702","12","CHARLES CREEK","11","1971",NA,NA,NA,NA
"703","12","CHARLES CREEK","11","1972",NA,NA,NA,NA
"704","12","CHARLES CREEK","11","1973",NA,NA,NA,NA
"705","12","CHARLES CREEK","11","1974",NA,NA,NA,NA
"706","12","CHARLES CREEK","11","1975",NA,NA,NA,NA
"707","12","CHARLES CREEK","11","1976",NA,NA,NA,NA
"708","12","CHARLES CREEK","11","1977",NA,NA,NA,NA
"709","12","CHARLES CREEK","11","1978",NA,NA,NA,NA
"710","12","CHARLES CREEK","11","1979",NA,NA,NA,NA
"711","12","CHARLES CREEK","11","1980",NA,NA,NA,NA
"712","12","CHARLES CREEK","11","1981",NA,NA,NA,NA
"713","12","CHARLES CREEK","11","1982",NA,NA,NA,NA
"714","12","CHARLES CREEK","11","1983",NA,NA,NA,NA
"715","12","CHARLES CREEK","11","1984",NA,NA,NA,NA
"716","12","CHARLES CREEK","11","1985",NA,NA,NA,NA
"717","12","CHARLES CREEK","11","1986",NA,NA,NA,NA
"718","12","CHARLES CREEK","11","1987",15,15.9574468085106,NA,NA
"719","12","CHARLES CREEK","11","1988",NA,NA,NA,NA
"720","12","CHARLES CREEK","11","1989",NA,NA,NA,NA
"721","12","CHARLES CREEK","11","1990",NA,NA,NA,NA
"722","12","CHARLES CREEK","11","1991",NA,NA,NA,NA
"723","12","CHARLES CREEK","11","1992",NA,NA,NA,NA
"724","12","CHARLES CREEK","11","1993",NA,NA,NA,NA
"725","12","CHARLES CREEK","11","1994",NA,NA,NA,NA
"726","12","CHARLES CREEK","11","1995",NA,NA,NA,NA
"727","12","CHARLES CREEK","11","1996",25,26.5957446808511,NA,NA
"728","12","CHARLES CREEK","11","1997",NA,NA,NA,NA
